# optimizer, run, epoch, accuracy
1.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.100000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.400000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,4.860627177700348511e+01
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,4.860627177700348511e+01
